NAME,name_simp,state_abbrev,name_classic,state,region,latitude,longitude,median_income,median_value,median_age_male,median_age_female,population,pct_white,pct_black,pct_foreign_born,pct_married_hh,per_capita_for_sale,pct_speak_only_english,vehicles_per_hh,pct_poverty,pct_bachelors,year
"Des Moines-West Des Moines, IA Metro Area",Des Moines,IA,"Des Moines, IA",Iowa,Midwest,41.60054,-93.60911,33312,164500,34.7,36.4,611755,0.8729883695270165,0.05003146684538745,0.07650775228645454,0.5053362354595478,0.00361419195593007,0.8271088916314537,1.1812972840982288,0.10783401852048614,0.16568234015251204,2016
"Springfield, MA Metro Area",Springfield,MA,"Springfield, MA",Massachusetts,Northeast,42.1015,-72.5898,25603,214600,36.5,39.5,629107,0.8205027125751263,0.07128517088507996,0.08679286671424734,0.4232706991905807,0.0027833103112825004,0.7426812926894789,1.0265448788417706,0.15964533855131163,0.11198254033097708,2016
"Toledo, OH Metro Area",Toledo,OH,"Toledo, OH",Ohio,Midwest,41.66394,-83.55521,25128,116700,35.7,39,606684,0.7842682516763257,0.14334810214213659,0.03294795972862314,0.4212599390378439,0.004625142578343916,0.8809858179876179,0.9973972591545383,0.1799981538988996,0.10308826341225416,2016
"Provo-Orem, UT Metro Area",Provo,UT,"Provo, UT",Utah,West,40.23384,-111.65853,22224,238100,24.3,24.7,574684,0.9222320440450752,0.005836250878743797,0.06881346966332802,0.7127517039165809,0.0021698881472252576,0.7803714737142499,1.2722900768299708,0.12265697322354546,0.12653736662235246,2016
"Augusta-Richmond County, GA-SC Metro Area",Augusta,GA,"Augusta, GA",Georgia,South,33.47097,-81.97484,24304,130700,35.5,38.5,584964,0.5852291764963314,0.3561501220587934,0.04463009689485165,0.4676289304007802,0.007605596241820009,0.8726417352178938,1.0206970336776526,0.18516182192408423,0.10177036535581677,2016
"Jackson, MS Metro Area",Jackson,MS,"Jackson, MS",Mississippi,South,32.29876,-90.18481,25345,135900,34.3,37.1,578095,0.4793277921448897,0.49062524325586626,0.02383864243766163,0.440301219220655,0.0043833625961130955,0.898848805127185,1.0770499641405689,0.19022306022366567,0.11523711500704902,2016
"Palm Bay-Melbourne-Titusville, FL Metro Area",Palm Bay,FL,"Palm Bay, FL",Florida,South,28.03446,-80.58866,25488,150500,45.4,48.3,560683,0.8313913566132735,0.10220748622662003,0.08632685492515378,0.47822598975812597,0.005973072128100905,0.8531576666315904,0.8786707848092239,0.13796922681800589,0.12628526279555471,2016
"Harrisburg-Carlisle, PA Metro Area",Harrisburg,PA,"Harrisburg, PA",Pennsylvania,Northeast,40.2737,-76.88442,30982,173200,38.8,41.7,561447,0.8137117127707513,0.10493599573958005,0.06140205575949288,0.488305616776865,0.004621985690546036,0.8501033935527307,1.0419199002649213,0.10633060645083152,0.12935147930258778,2016
"Durham-Chapel Hill, NC Metro Area",Durham,NC,"Durham, NC",North Carolina,South,35.99403,-78.89862,29149,203400,35.4,37.4,542399,0.6220015154895198,0.2683559519836873,0.11954114959651474,0.44156976744186044,0.004365789759936873,0.7831246001559737,0.9644364216054013,0.15474217319722197,0.15868945186108382,2016
"Scranton--Wilkes-Barre--Hazleton, PA Metro Area",Scranton,PA,"Scranton, PA",Pennsylvania,Northeast,41.40897,-75.66241,24962,134700,40.8,44.4,559898,0.9108891262337069,0.03462059160775713,0.052404187905654244,0.4485768874530738,0.006551193253056807,0.859720877731301,0.9655732496901414,0.14695355225416057,0.10352421333885815,2016
"Spokane-Spokane Valley, WA Metro Area",Spokane,WA,"Spokane, WA",Washington,West,47.65966,-117.42908,25987,185400,36.9,39.9,542604,0.8892470383557807,0.01655719456546579,0.052340196533752055,0.4864228557548126,0.004588982020036712,0.8728925699036498,0.8971238783031956,0.1532203964585591,0.11817089442761203,2016
"New York-Newark-Jersey City, NY-NJ-PA Metro Area",New York,NY,"New York, NY",New York,Northeast,40.71427,-74.00597,33594,413200,36.6,39.7,20192042,0.5828171811449283,0.17115574541693207,0.2885083143151148,0.4635399671346104,0.0030898311324827872,0.5738397830194688,0.707031376974445,0.13543776305536606,0.15535130127007463,2017
"Los Angeles-Long Beach-Anaheim, CA Metro Area",Los Angeles,CA,"Los Angeles, CA",California,West,34.05223,-118.24368,27683,537000,35.2,37.6,13261538,0.5424196650494083,0.0665264466308508,0.3343192923777016,0.47203237647372537,0.0015913689648968318,0.43153328067981256,1.139932095327642,0.15586155994877818,0.14492534727118378,2017
"Chicago-Naperville-Elgin, IL-IN-WI Metro Area",Chicago,IL,"Chicago, IL",Illinois,Midwest,41.85003,-87.65005,31675,222600,35.8,38.2,9549229,0.6600608279474709,0.1674915325624718,0.17695638045752177,0.4761085562127118,0.004462454508107409,0.6657878871686919,0.9746289492808783,0.12837109676603212,0.150094211794481,2017
"Dallas-Fort Worth-Arlington, TX Metro Area",Dallas,TX,"Dallas, TX",Texas,South,32.78306,-96.80667,31671,174500,33.8,35.5,7104415,0.6940139335891836,0.15387783512083683,0.1808818882342881,0.5088541411932044,0.002626817267853863,0.6411173896795161,1.1824784539609514,0.1317456820864209,0.14241749672562765,2017
"Houston-The Woodlands-Sugar Land, TX Metro Area",Houston,TX,"Houston, TX",Texas,South,29.76328,-95.36327,31048,166500,33.3,34.8,6636208,0.6568677473641573,0.17204056895142528,0.23177347666016496,0.5106594099828268,0.003121210185093656,0.568708666153924,1.1628611338194308,0.1460436442016284,0.13021035507024495,2017
"Washington-Arlington-Alexandria, DC-VA-MD-WV Metro Area",Washington,DC,"Washington, DC",District of Columbia,South,38.9072,-77.0369,44334,397900,35.8,37.6,6090196,0.5455694693569797,0.25415832265496874,0.2261590595770645,0.49469178823926263,0.002734723151767201,0.6714414445774816,1.0402993685813218,0.08136142088037888,0.17322332483223857,2017
"Miami-Fort Lauderdale-West Palm Beach, FL Metro Area",Miami,FL,"Miami, FL",Florida,South,25.77427,-80.19366,25457,236500,39.2,42.2,6019790,0.7087111012178166,0.21369765390487044,0.39983338289209425,0.43969653098510475,0.004362278418350142,0.4428127891504521,1.1127766750669488,0.1589165070542328,0.13813970254776328,2017
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",Philadelphia,PA,"Philadelphia, PA",Pennsylvania,Northeast,39.95234,-75.16379,32270,240700,36.9,40.1,6065644,0.6731821056428633,0.2095121309460298,0.10526895412919057,0.4600707086978266,0.004186365042195025,0.7940386874007113,0.975674858917643,0.12745175945043924,0.14704028129577007,2017
"Atlanta-Sandy Springs-Roswell, GA Metro Area",Atlanta,GA,"Atlanta, GA",Georgia,South,33.749,-84.38798,30824,184200,34.9,37.1,5700990,0.5460156920113874,0.3369207804258559,0.13638315450474392,0.4817946373786683,0.004476941724156682,0.7679250445975173,1.0908210512827463,0.1369662111317508,0.1525026355071663,2017
"Boston-Cambridge-Newton, MA-NH Metro Area",Boston,MA,"Boston, MA",Massachusetts,Northeast,42.35843,-71.05977,37070,393500,37.3,40.1,4771936,0.770004668964546,0.08058092145410164,0.18164975389443613,0.4818677749349273,0.0021081590365000704,0.7166064255681551,0.9761043513349327,0.09684580849365959,0.17688145859458299,2017
"Phoenix-Mesa-Scottsdale, AZ Metro Area",Phoenix,AZ,"Phoenix, AZ",Arizona,West,33.44838,-112.07404,30157,216600,35.1,37.4,4561038,0.7822261073027675,0.05275904300731544,0.1432480939645756,0.48037701950530054,0.005062444119079911,0.690173157952203,1.0268655355424308,0.15418113157575095,0.12712632519176556,2017
"San Francisco-Oakland-Hayward, CA Metro Area",San Francisco,CA,"San Francisco, CA",California,West,37.77493,-122.41942,40590,716500,37.9,39.8,4641820,0.5091044030143349,0.07470798092127656,0.3045956112042259,0.4853656088988594,0.0014433993562869736,0.5561070873062721,0.8581950630640688,0.10005041126110018,0.20153625086711677,2017
"Riverside-San Bernardino-Ontario, CA Metro Area",Riverside,CA,"Riverside, CA",California,West,33.9806,-117.3755,25651,293800,33,35.1,4476222,0.6173002590130695,0.07319431431238219,0.21366835693135863,0.529106626947219,0.003653080655963891,0.552402896907258,1.1325509261131406,0.16465336169653783,0.0835168586365913,2017
"Detroit-Warren-Dearborn, MI Metro Area",Detroit,MI,"Detroit, MI",Michigan,Midwest,42.33143,-83.04575,29346,149900,38.4,41.4,4304613,0.6969846069786064,0.2232112387338885,0.09605253712703093,0.453741155383553,0.004705881806331951,0.8182563682263655,1.0108120347401914,0.1547985846811316,0.12353654091552481,2017
"Seattle-Tacoma-Bellevue, WA Metro Area",Seattle,WA,"Seattle, WA",Washington,West,47.60621,-122.33207,37726,365400,36.3,38,3735216,0.7021527001383588,0.05583478974174452,0.1782983902403502,0.4927391944037288,0.0029725188583471476,0.7261660369842066,0.9563737190113457,0.10199008571391856,0.1796072837554776,2017
"Minneapolis-St. Paul-Bloomington, MN-WI Metro Area",Minneapolis,MN,"Minneapolis, MN",Minnesota,Midwest,44.97997,-93.26384,36297,230700,36,37.7,3526149,0.7961572242125899,0.0803077238086082,0.10387280855119849,0.5074455755538719,0.0027281887407480513,0.8035553801044709,1.1296138776527975,0.09197881314714722,0.1785100402733974,2017
"San Diego-Carlsbad, CA Metro Area",San Diego,CA,"San Diego, CA",California,West,32.71533,-117.15726,31403,484900,34.1,36.8,3283665,0.7081824729380128,0.05011808451836591,0.2358224727552902,0.500715545645156,0.0019794954722847794,0.5828210246782178,1.1332111223947348,0.13004706631157564,0.15393866304875803,2017
"Tampa-St. Petersburg-Clearwater, FL Metro Area",Tampa,FL,"Tampa, FL",Florida,South,27.94752,-82.45843,26981,162600,40.7,43.3,2978209,0.784240461297377,0.12009432514642189,0.13199476598183674,0.4441702349657172,0.0064713389825898715,0.7535391236813803,0.949966462505759,0.14368434183094606,0.13317937055458498,2017
"Denver-Aurora-Lakewood, CO Metro Area",Denver,CO,"Denver, CO",Colorado,West,39.73915,-104.9847,36132,317100,35.6,37.1,2798684,0.8165745043027366,0.056019543471145725,0.12282915827581821,0.4823922878360152,0.0019262624862256689,0.7485907662315574,1.087602144250781,0.10098817872971726,0.18296956712512025,2017
"St. Louis, MO-IL Metro Area",St. Louis,MO,"St. Louis, MO",Missouri,Midwest,38.62727,-90.19789,30941,162600,37.4,40.5,2804998,0.7612308457973945,0.1830315030527651,0.04572837485089116,0.47164211825824753,0.005362927174992638,0.8808081146581923,1.049977941923015,0.1195829729646866,0.13777193424023831,2017
"Baltimore-Columbia-Towson, MD Metro Area",Baltimore,MD,"Baltimore, MD",Maryland,South,39.29038,-76.61219,36739,285700,36.8,39.8,2792050,0.6086194731469708,0.2911072509446464,0.1016998262925091,0.46169996463932106,0.004716247918196307,0.82395300943751,1.0728747078900436,0.10287208323633172,0.14883436901201627,2017
"Charlotte-Concord-Gastonia, NC-SC Metro Area",Charlotte,NC,"Charlotte, NC",North Carolina,South,35.22709,-80.84313,29867,177000,36.1,38.3,2427024,0.678984633032059,0.22333936541212612,0.09827467713545478,0.49417391640141006,0.0038977776898786332,0.8095296956272373,1.0908970546860777,0.13224261482375121,0.1530384536782496,2017
"Orlando-Kissimmee-Sanford, FL Metro Area",Orlando,FL,"Orlando, FL",Florida,South,28.53834,-81.37924,25988,180100,35.7,38.2,2390859,0.7054016987199998,0.16373654824479403,0.17334481037986765,0.47897187887534615,0.005766964927668257,0.6436188834222344,1.1340621871348662,0.15084285606135703,0.13791026572457848,2017
"San Antonio-New Braunfels, TX Metro Area",San Antonio,TX,"San Antonio, TX",Texas,South,29.4241,-98.4936,26892,152400,33.2,35.8,2377507,0.8066247544171269,0.06715732067245228,0.11723372423298858,0.4872957151243402,0.0031049330243822625,0.5896197151049397,1.1548561379426512,0.14958147336685024,0.11303857359831117,2017
"Portland-Vancouver-Hillsboro, OR-WA Metro Area",Portland,OR,"Portland, OR",Oregon,West,45.5051,-122.675,31882,312500,37,38.5,2382037,0.816498652203975,0.02849703845910034,0.12614287687386888,0.49374594461883803,0.0026615875404118407,0.7702311089206423,0.9583084895568454,0.12094060671601659,0.16493866384107383,2017
"Pittsburgh, PA Metro Area",Pittsburgh,PA,"Pittsburgh, PA",Pennsylvania,Northeast,40.44062,-79.99589,29798,142100,41.1,44.8,2348143,0.8692507228052124,0.08142093560741404,0.03760120231178425,0.46630910960896277,0.005036746058481106,0.8999605219954662,0.9186021291503289,0.11553555298804204,0.1476575319305511,2017
"Sacramento--Roseville--Arden-Arcade, CA Metro Area",Sacramento,CA,"Sacramento, CA",California,West,38.58157,-121.4944,30791,339500,35.7,38.4,2268005,0.6580726232966858,0.07066606996016322,0.18336291145742625,0.4886592577349567,0.0028677185455940352,0.6749054786034422,0.9892821452467706,0.14742383724903604,0.13925674767030938,2017
"Cincinnati, OH-KY-IN Metro Area",Cincinnati,OH,"Cincinnati, OH",Ohio,Midwest,39.162,-84.45689,30553,158800,36.4,39.1,2156723,0.8208513564328845,0.12215105973275196,0.04549402032620786,0.48103976994761777,0.0038994344660858164,0.8784707169163588,1.0658119250181965,0.12927993070969243,0.13558625748415537,2017
"San Juan-Carolina-Caguas, PR Metro Area",San Juan,PR,"San Juan, PR",NA,South,18.4655,-66.1057,13974,128300,37.9,41.7,2193264,0.6945310733226825,0.11768396326206057,0.03781897664850196,0.3839095804424705,0.008713953267823664,0.055020280276337,0.7476044080176115,0.40386519817039807,0.13023420801143865,2017
"Las Vegas-Henderson-Paradise, NV Metro Area",Las Vegas,NV,"Las Vegas, NV",Nevada,West,36.17497,-115.13722,28788,212300,36.3,37.5,2112436,0.615897002323384,0.11244979729563405,0.22279728237920582,0.43790290961755424,0.004543569604002204,0.6130533658771201,1.0777707245905224,0.1441222361292839,0.10511608399023686,2017
"Kansas City, MO-KS Metro Area",Kansas City,MO,"Kansas City, MO",Missouri,Midwest,39.11417,-94.62746,32003,166800,36,38.4,2088830,0.7856378929831532,0.12453095752167481,0.06619686618824892,0.4852302303161727,0.0036417516025717745,0.8411000416501103,1.1077265936804717,0.11302499485357832,0.15215407668407674,2017
"Cleveland-Elyria, OH Metro Area",Cleveland,OH,"Cleveland, OH",Ohio,Midwest,41.4993,-81.6944,28550,142400,39.4,42.9,2062764,0.7378711282531594,0.19908094188186337,0.057466583671229476,0.4255627420159622,0.004941912889695574,0.8502470471658415,0.9657154302232696,0.1461238416028203,0.1274876815767582,2017
"Austin-Round Rock, TX Metro Area",Austin,TX,"Austin, TX",Texas,South,30.26715,-97.74306,34654,240500,33.6,34.8,2000590,0.7772542100080476,0.07260008297552221,0.14898854837822842,0.476060151870223,0.002849659350491605,0.6701598028581568,1.156285279739872,0.12041097876126543,0.1837632898295003,2017
"Columbus, OH Metro Area",Columbus,OH,"Columbus, OH",Ohio,Midwest,39.9612,-82.9988,31001,166600,34.9,36.8,2023695,0.7662355246220404,0.1509189872979871,0.07460906905437825,0.46507583234954486,0.003603803932904909,0.843214516021436,1.110629431079974,0.1363738112709672,0.1506101462918078,2017
"Indianapolis-Carmel-Anderson, IN Metro Area",Indianapolis,IN,"Indianapolis, IN",Indiana,Midwest,39.76838,-86.15804,30395,148500,35.3,37.3,1989032,0.7732791629295054,0.14914340241886506,0.06662034597733973,0.46887824222005425,0.0042915347767155075,0.8458139436670702,1.1100666316458847,0.13451769503959715,0.14149244456599994,2017
"San Jose-Sunnyvale-Santa Clara, CA Metro Area",San Jose,CA,"San Jose, CA",California,West,37.33939,-121.89496,41405,815000,35.9,38,1969897,0.4658954249892253,0.024750532642061996,0.3807833607543948,0.5678223651817975,8.350690416808594e-4,0.44902144629896895,1.1896059676704878,0.08538263675715024,0.18110490040849853,2017
"Nashville-Davidson--Murfreesboro--Franklin, TN Metro Area",Nashville,TN,"Nashville, TN",Tennessee,South,36.16589,-86.78444,30362,197000,35.4,37.2,1830410,0.7805382400664332,0.15192716385946317,0.07845400757207402,0.49812373239823743,0.00305177528531859,0.8357111248299561,1.1317785049459976,0.1257843871045285,0.14800946236089182,2017
"Virginia Beach-Norfolk-Newport News, VA-NC Metro Area",Virginia Beach,VA,"Virginia Beach, VA",Virginia,South,36.8529,-75.978,30834,236600,33.9,37.7,1717708,0.59553137087328,0.30602582045376747,0.06433922412889734,0.4726774885702329,0.0047324690808915135,0.8514602016175042,1.1370286837390895,0.1167876030151807,0.12595097653384627,2017
"Providence-Warwick, RI-MA Metro Area",Providence,RI,"Providence, RI",Rhode Island,Northeast,41.82399,-71.41283,30270,257300,38.5,41.9,1613154,0.8245480592677451,0.05558737727458135,0.13334684723219234,0.45390496726551166,0.0039642836331807135,0.7423259031685754,1.0560077460740114,0.12520069379612858,0.13084305652157202,2017
"Milwaukee-Waukesha-West Allis, WI Metro Area",Milwaukee,WI,"Milwaukee, WI",Wisconsin,Midwest,43.0389,-87.90647,30973,197800,36.3,38.8,1575101,0.7348430354624877,0.16597602312486628,0.07105766550843406,0.44684887301038667,0.0031401160941425346,0.8209149762459678,1.0406675129773837,0.14222199084376178,0.15116490942485594,2017
"Jacksonville, FL Metro Area",Jacksonville,FL,"Jacksonville, FL",Florida,South,30.3322,-81.6557,29767,174000,36.6,39.6,1447884,0.6998882507162176,0.21522166140381413,0.08771766246467258,0.4778714873510519,0.005038387053106465,0.8271836694099803,1.055579018809743,0.13639559522724196,0.13659726884197906,2017
"Oklahoma City, OK Metro Area",Oklahoma City,OK,"Oklahoma City, OK",Oklahoma,South,35.46756,-97.51643,28676,146800,33.8,35.9,1353504,0.7394067546161667,0.10222503960091732,0.0802376646097832,0.4778435159395824,0.004353145613164054,0.8079045204151595,1.1123213258506481,0.1424753824148285,0.125698926637823,2017
"Memphis, TN-MS-AR Metro Area",Memphis,TN,"Memphis, TN",Tennessee,South,35.14953,-90.04898,26721,138200,34.4,37.5,1344058,0.46987034785701215,0.46668000934483483,0.05161830813848807,0.4164803590020904,0.003945514256081211,0.8594792784239966,1.0823029241559659,0.18578141717098517,0.11018274508986964,2017
"Raleigh, NC Metro Area",Raleigh,NC,"Raleigh, NC",North Carolina,South,35.7721,-78.63861,34002,224800,35.3,37.2,1273985,0.6818047308249312,0.199145201866584,0.12097709156701217,0.5218770340436629,0.0033823004195496806,0.789359372363097,1.1427005527298324,0.10838824632943088,0.19075499319065767,2017
"Louisville/Jefferson County, KY-IN Metro Area",Louisville,KY,"Louisville, KY",Kentucky,South,38.25424,-85.75941,29083,155700,37.5,40.2,1278203,0.803291808891076,0.1416942379262136,0.052450980008652774,0.46040815344934355,0.004700348849126469,0.8741702217879319,1.0574793728794198,0.12969849077181012,0.11519375247906631,2017
"Richmond, VA Metro Area",Richmond,VA,"Richmond, VA",Virginia,South,37.5407,-77.436,31881,220400,37.1,40.1,1270158,0.6161178373084294,0.29779208570902205,0.07405771565427294,0.4638335252975445,0.0031720463123485424,0.8483401277636325,1.111545812676315,0.1198764248227386,0.15078360329974697,2017
